ปี,เทอม,รหัสวิชา,ชื่อไทย,รหัสกลุ่ม,ชื่อภาษาอังกฤษ,ภาควิชา,หน่วยกิต,รายละเอียดวัน-เวลา-ห้องเรียน-อาคาร-ประเภทการสอน,รายละเอียดวิชา,เงื่อนไขรายวิชา,อาจารย์,สอบกลางภาค,สอบปลายภาค,หมายเหตุ,อ้างอิง
2567,1,511108-2560,แคลคูลัสสำหรับนักวิทยาศาสตร์คณนา 1,1,CALCULUS FOR COMPUTATIONAL SCIENTISTS I,"วิทยาศาสตร์, ภาควิชาคณิตศาสตร์",3 (3-0-6),"เรียนทั้งหมด 3 คาบดังนี้ วัน : จันทร์ _ เวลา : 13:00-13:50 _ ห้องเรียน : ร.วท.1 _ อาคาร : รวมวิทย์ _ ประเภทการสอน: Lecture(ทฤษฏี), วัน : ศุกร์ _ เวลา : 10:20-12:05 _ ห้องเรียน : 1239 ว.1 _ อาคาร : วิทย์1 _ ประเภทการสอน: Lecture(ทฤษฏี), วัน : พุธ _ เวลา : 16:40-18:25 _ ห้องเรียน : 1239 ว.1 _ อาคาร : วิทย์1 _ ประเภทการสอน: Tue(ติวแนวข้อสอบ)",ลิมิตและความต่อเนื่อง การหาอนุพันธ์และการประยุกต์ ลำดับและอนุกรมอนันต์ อนุกรมเทย์เลอร์และอนุกรมแมคคลอริน,"นักศึกษาต้องสอบผ่านวิชาที่มี ['511100-2560', 'หรือต้องเรียนวิชารหัส 511100-2560 ไปพร้อมกัน']",ผู้ช่วยศาสตราจารย์ ดร.สินีนุช สุวรรณาภิชาติ,8 ก.ย. 2567 เวลา 09:00 - 12:00 อาคาร วิทย์4 ห้อง 4205 ว.4,23 ต.ค. 2567 เวลา 09:00 - 12:00 อาคาร วิทย์4 ห้อง 4206 ว.4,วิชาบังคับของสาขาคอม สนเทศ ปี 4-8*ตามรายชื่อ*,https://reg3.su.ac.th/registrar/class_info_2.asp?backto=home&option=0&courseid=109326&acadyear=2567&semester=1&avs279655917=550
2567,1,511110-165,แคลคูลัสสำหรับการวิเคราะห์ข้อมูล 1,1,CALCULUS FOR DATA ANALYTICS I,"วิทยาศาสตร์, ภาควิชาคณิตศาสตร์",3 (3-0-6),"เรียนทั้งหมด 3 คาบดังนี้ วัน : พุธ _ เวลา : 08:30-10:15 _ ห้องเรียน : 4205 ว.4 _ อาคาร : วิทย์4 _ ประเภทการสอน: Lecture(ทฤษฏี), วัน : ศุกร์ _ เวลา : 08:30-09:20 _ ห้องเรียน : 4103 ว.4 _ อาคาร : วิทย์4 _ ประเภทการสอน: Lecture(ทฤษฏี), วัน : ศุกร์ _ เวลา : 09:25-10:15 _ ห้องเรียน : 4103 ว.4 _ อาคาร : วิทย์4 _ ประเภทการสอน: Tue(ติวแนวข้อสอบ)",ลิมิตและความต่อเนื่อง อนุพันธ์และการประยุกต์ ปริพันธ์ไม่จำกัดเขตและปริพันธ์จำกัดเขตและการประยุกต์ การหาอนุพันธ์และการหาปริพันธ์ของฟังก์ชันอดิศัย ปริพันธ์ไม่ตรงแบบ ลำดับและอนุกรมอนันต์ อนุกรมกำลัง อนุกรมเทย์เลอร์และอนุกรมแมคคลอริน,นักศึกษาต้องสอบผ่านวิชาที่มี [],รองศาสตราจารย์ ดร.สืบสกุล อยู่ยืนยง,2 ก.ย. 2567 เวลา 13:00 - 16:00 อาคาร หอประชุม ห้อง หอประชุมศูนย์รวม 2,23 ต.ค. 2567 เวลา 09:00 - 12:00 อาคาร วิทย์1 ห้อง ไววิทย์พุทธารี,วิชาบังคับของสาขาสถิติ วิทข้อมูล ปี1-3,https://reg3.su.ac.th/registrar/class_info_2.asp?backto=home&option=0&courseid=128727&acadyear=2567&semester=1&avs279655917=551
2567,1,511110-2561,แคลคูลัสสำหรับนักวิทยาการข้อมูล 1,1,CALCULUS FOR DATA SCIENTISTS I,"วิทยาศาสตร์, ภาควิชาคณิตศาสตร์",3 (3-0-6),"เรียนทั้งหมด 3 คาบดังนี้ วัน : พุธ _ เวลา : 08:30-10:15 _ ห้องเรียน : 4205 ว.4 _ อาคาร : วิทย์4 _ ประเภทการสอน: Lecture(ทฤษฏี), วัน : ศุกร์ _ เวลา : 08:30-09:20 _ ห้องเรียน : 4103 ว.4 _ อาคาร : วิทย์4 _ ประเภทการสอน: Lecture(ทฤษฏี), วัน : ศุกร์ _ เวลา : 09:25-10:15 _ ห้องเรียน : 4103 ว.4 _ อาคาร : วิทย์4 _ ประเภทการสอน: Tue(ติวแนวข้อสอบ)",ความรู้พื้นฐานในแคลคูลัส ลิมิตและความต่อเนื่อง อนุพันธ์และการประยุกต์ ปริพันธ์ไม่จำกัดเขตและปริพันธ์จำกัดเขตและการประยุกต์ การหาอนุพันธ์และการหาปริพันธ์ของฟังก์ชันอดิศัย สมการเชิงอนุพันธ์อันดับหนึ่งและการประยุกต์,นักศึกษาต้องสอบผ่านวิชาที่มี [],รองศาสตราจารย์ ดร.สืบสกุล อยู่ยืนยง,2 ก.ย. 2567 เวลา 13:00 - 16:00 อาคาร หอประชุม ห้อง หอประชุมศูนย์รวม 2,23 ต.ค. 2567 เวลา 09:00 - 12:00 อาคาร วิทย์1 ห้อง ไววิทย์พุทธารี,วิชาบังคับของสาขาวิทข้อมูล ปี4-7,https://reg3.su.ac.th/registrar/class_info_2.asp?backto=home&option=0&courseid=115142&acadyear=2567&semester=1&avs279655917=552
2567,1,511112-162,แคลคูลัสสำหรับนักวิทยาศาสตร์กายภาพ,1,CALCULUS FOR PHYSICAL SCIENTISTS,"วิทยาศาสตร์, ภาควิชาคณิตศาสตร์",3 (3-0-6),"เรียนทั้งหมด 3 คาบดังนี้ วัน : จันทร์ _ เวลา : 13:00-13:50 _ ห้องเรียน : 5406 ว.4 _ อาคาร : วิทย์4 _ ประเภทการสอน: Tue(ติวแนวข้อสอบ), วัน : อังคาร _ เวลา : 13:00-14:45 _ ห้องเรียน : ไววิทย์พุทธารี _ อาคาร : วิทย์1 _ ประเภทการสอน: Lecture(ทฤษฏี), วัน : จันทร์ _ เวลา : 12:10-12:55 _ ห้องเรียน : 5406 ว.4 _ อาคาร : วิทย์4 _ ประเภทการสอน: Lecture(ทฤษฏี)",ลิมิตและความต่อเนื่อง การหาอนุพันธ์และการประยุกต์ ปริพันธ์และการประยุกต์ เทคนิคการหาปริพันธ์,นักศึกษาต้องสอบผ่านวิชาที่มี [],ผู้ช่วยศาสตราจารย์ ดร.วรรณรัตน์ รุ่งโรจน์ธีระ,1 ก.ย. 2567 เวลา 09:00 - 12:00 อาคาร หอประชุม ห้อง หอประชุมศูนย์รวม 2,23 ต.ค. 2567 เวลา 09:00 - 12:00 อาคาร หอประชุม ห้อง หอประชุมศูนย์รวม 2,วิชาบังคับของสาขาฟิสิกส์ ศษ.วิชาบังคับของสาขา4ปี ปี2-6,https://reg3.su.ac.th/registrar/class_info_2.asp?backto=home&option=0&courseid=120761&acadyear=2567&semester=1&avs279655917=553
2567,1,511112-167,แคลคูลัสสำหรับนักวิทยาศาสตร์กายภาพ,1,CALCULUS FOR PHYSICAL SCIENTISTS,"วิทยาศาสตร์, ภาควิชาคณิตศาสตร์",3 (3-0-6),"เรียนทั้งหมด 3 คาบดังนี้ วัน : จันทร์ _ เวลา : 13:00-13:50 _ ห้องเรียน : 5406 ว.4 _ อาคาร : วิทย์4 _ ประเภทการสอน: Lecture(ทฤษฏี), วัน : อังคาร _ เวลา : 13:00-14:45 _ ห้องเรียน : ไววิทย์พุทธารี _ อาคาร : วิทย์1 _ ประเภทการสอน: Lecture(ทฤษฏี), วัน : จันทร์ _ เวลา : 12:10-12:55 _ ห้องเรียน : 5406 ว.4 _ อาคาร : วิทย์4 _ ประเภทการสอน: Tue(ติวแนวข้อสอบ)",ฟังก์ชันอดิศัย ลิมิตและความต่อเนื่อง การหาอนุพันธ์และการประยุกต์ ปริพันธ์และการประยุกต์ เทคนิคการหาปริพันธ์,นักศึกษาต้องสอบผ่านวิชาที่มี [],ผู้ช่วยศาสตราจารย์ ดร.วรรณรัตน์ รุ่งโรจน์ธีระ,1 ก.ย. 2567 เวลา 09:00 - 12:00 อาคาร หอประชุม ห้อง หอประชุมศูนย์รวม 2,23 ต.ค. 2567 เวลา 09:00 - 12:00 อาคาร หอประชุม ห้อง หอประชุมศูนย์รวม 2,วิชาบังคับของสาขาฟิสิกส์ ศษ.วิชาบังคับของสาขา4ปี ปี1,https://reg3.su.ac.th/registrar/class_info_2.asp?backto=home&option=0&courseid=138050&acadyear=2567&semester=1&avs279655917=554
2567,1,511113-165,แคลคูลัสสำหรับเทคโนโลยีสารสนเทศ,1,CALCULUS FOR INFORMATION TECHNOLOGY,"วิทยาศาสตร์, ภาควิชาคณิตศาสตร์",3 (3-0-6),"เรียนทั้งหมด 3 คาบดังนี้ วัน : จันทร์ _ เวลา : 13:00-13:50 _ ห้องเรียน : 4206 ว.4 _ อาคาร : วิทย์4 _ ประเภทการสอน: Lecture(ทฤษฏี), วัน : พุธ _ เวลา : 10:20-12:05 _ ห้องเรียน : ร.วท.1 _ อาคาร : รวมวิทย์ _ ประเภทการสอน: Lecture(ทฤษฏี), วัน : จันทร์ _ เวลา : 13:55-14:45 _ ห้องเรียน : 4206 ว.4 _ อาคาร : วิทย์4 _ ประเภทการสอน: Tue(ติวแนวข้อสอบ)",เมทริกซ์และการแก้ระบบสมการเชิงเส้น สมบัติทางพีชคณิตและเรขาคณิตของเวกเตอร์ อนุพันธ์และการประยุกต์ ปริพันธ์และการประยุกต์ อนุกรมเทย์เลอร์และอนุกรมแมคคลอริน สมการเชิงอนุพันธ์อันดับหนึ่งแบบแยกตัวแปรได้และการประยุกต์,"นักศึกษาต้องสอบผ่านวิชาที่มี ['511100-165', 'หรือต้องเรียนวิชารหัส 511100-165 ไปพร้อมกัน']",รองศาสตราจารย์ ดร.จิตติศักดิ์ รักบุตร,8 ก.ย. 2567 เวลา 09:00 - 12:00 อาคาร รวมวิทย์ ห้อง ร.วท.2,23 ต.ค. 2567 เวลา 09:00 - 12:00 อาคาร วิทย์4 ห้อง 4205 ว.4,วิชาบังคับของสาขาสนเทศ*ตามรายชื่อ พบผู้สอนก่อนลงทะเบียน,https://reg3.su.ac.th/registrar/class_info_2.asp?backto=home&option=0&courseid=131922&acadyear=2567&semester=1&avs279655917=555
2567,1,511114-165,คณิตศาสตร์ทั่วไป,1,GENERAL MATHEMATICS,"วิทยาศาสตร์, ภาควิชาคณิตศาสตร์",4 (4-0-8),"เรียนทั้งหมด 2 คาบดังนี้ วัน : จันทร์ _ เวลา : 13:55-15:40 _ ห้องเรียน : ร.วท.1 _ อาคาร : รวมวิทย์ _ ประเภทการสอน: Lecture(ทฤษฏี), วัน : อังคาร _ เวลา : 13:00-14:45 _ ห้องเรียน : 4103 ว.4 _ อาคาร : วิทย์4 _ ประเภทการสอน: Lecture(ทฤษฏี)",การบวก ลบ คูณ หาร จำนวนจริง เศษส่วน ร้อยละ อัตราส่วน สมการพหุนาม ค่าสัมบูรณ์ ฟังก์ชันพื้นฐาน ระบบสมการเชิงเส้น เลขยกกำลัง ฟังก์ชันเอกซ์โพเนนเชียล ฟังก์ชันลอการิทึมและการประยุกต์ แคลคูลัสเบื้องต้น,นักศึกษาต้องสอบผ่านวิชาที่มี [],ผู้ช่วยศาสตราจารย์ ดร.สินีนุช สุวรรณาภิชาติรองศาสตราจารย์ ดร.จิราภา ลิ้มบุพศิริพร,8 ก.ย. 2567 เวลา 09:00 - 12:00 อาคาร หอประชุม ห้อง หอประชุมศูนย์รวม 2,23 ต.ค. 2567 เวลา 09:00 - 12:00 อาคาร รวมวิทย์ ห้อง ร.วท.2,วิชาบังคับของสาขาจุล เคมีเครื่องสำอางค์ ปี1,https://reg3.su.ac.th/registrar/class_info_2.asp?backto=home&option=0&courseid=131641&acadyear=2567&semester=1&avs279655917=556
2567,1,511115-165,แคลคูลัสสำหรับวิศวกรอุตสาหการ 1,1,CALCULUS FOR INDUSTRIAL ENGINEERS I,"วิทยาศาสตร์, ภาควิชาคณิตศาสตร์",3 (3-0-6),"เรียนทั้งหมด 3 คาบดังนี้ วัน : อังคาร _ เวลา : 13:55-15:40 _ ห้องเรียน : 5406 ว.4 _ อาคาร : วิทย์4 _ ประเภทการสอน: Lecture(ทฤษฏี), วัน : ศุกร์ _ เวลา : 14:50-15:40 _ ห้องเรียน : 5406 ว.4 _ อาคาร : วิทย์4 _ ประเภทการสอน: Lecture(ทฤษฏี), วัน : ศุกร์ _ เวลา : 15:45-16:35 _ ห้องเรียน : 5406 ว.4 _ อาคาร : วิทย์4 _ ประเภทการสอน: Tue(ติวแนวข้อสอบ)",เมทริกซ์และการแก้ระบบสมการเชิงเส้น ลิมิตและความต่อเนื่อง อนุพันธ์และการประยุกต์ กฎของโลปิตาล ปริพันธ์และการประยุกต์ ปริพันธ์ไม่ตรงแบบ,นักศึกษาต้องสอบผ่านวิชาที่มี [],รองศาสตราจารย์ ดร.รัตนา ศรีทัศน์,31 ส.ค. 2567 เวลา 13:00 - 16:00 อาคาร วิทย์1 ห้อง ไววิทย์พุทธารี,23 ต.ค. 2567 เวลา 13:30 - 16:30 อาคาร วิทย์1 ห้อง ไววิทย์พุทธารี,วิชาบังคับของสาขาอุตการ โลจิสต์ ปี1-3,https://reg3.su.ac.th/registrar/class_info_2.asp?backto=home&option=0&courseid=131886&acadyear=2567&semester=1&avs279655917=557
2567,1,511117-165,คณิตศาสตร์พื้นฐานสำหรับวิศวกรเคมี,1,ESSENTIAL MATHEMATICS FOR CHEMICAL ENGINEERS,"วิทยาศาสตร์, ภาควิชาคณิตศาสตร์",3 (3-0-6),"เรียนทั้งหมด 3 คาบดังนี้ วัน : อังคาร _ เวลา : 10:20-12:05 _ ห้องเรียน : ไววิทย์พุทธารี _ อาคาร : วิทย์1 _ ประเภทการสอน: Lecture(ทฤษฏี), วัน : พฤหัสบดี _ เวลา : 10:20-11:10 _ ห้องเรียน : ร.วท.1 _ อาคาร : รวมวิทย์ _ ประเภทการสอน: Lecture(ทฤษฏี), วัน : พฤหัสบดี _ เวลา : 11:15-12:05 _ ห้องเรียน : ร.วท.1 _ อาคาร : รวมวิทย์ _ ประเภทการสอน: Tue(ติวแนวข้อสอบ)",ฟังก์ชัน ลิมิตและความต่อเนื่อง การหาอนุพันธ์ การหาปริพันธ์ การหาปริพันธ์หลายชั้น สมการเชิงอนุพันธ์ อนุกรม เวกเตอร์และเมทริกซ์ ตัวแปรเชิงซ้อน ระบบพิกัด,นักศึกษาต้องสอบผ่านวิชาที่มี [],รองศาสตราจารย์ ดร.รัตนา ศรีทัศน์อาจารย์ผกามาส พะวงษ์,31 ส.ค. 2567 เวลา 13:00 - 16:00 อาคาร รวมวิทย์ ห้อง ร.วท.1,23 ต.ค. 2567 เวลา 13:30 - 16:30 อาคาร รวมวิทย์ ห้อง ร.วท.1,วิชาบังคับของสาขาวิศวะเคมีปี1-3,https://reg3.su.ac.th/registrar/class_info_2.asp?backto=home&option=0&courseid=131081&acadyear=2567&semester=1&avs279655917=558
2567,1,511118-167,สื่อดิจิทัลสำหรับครูคณิตศาสตร์,1,DIGITAL MEDIA FOR MATHEMATICS TEACHERS,"วิทยาศาสตร์, ภาควิชาคณิตศาสตร์",3 (2-2-5),"เรียนทั้งหมด 2 คาบดังนี้ วัน : อังคาร _ เวลา : 10:20-12:05 _ ห้องเรียน : 2202 ว.2 _ อาคาร : วิทย์2 _ ประเภทการสอน: Lecture(ทฤษฏี), วัน : พฤหัสบดี _ เวลา : 10:20-12:05 _ ห้องเรียน : 1238 ว.1 _ อาคาร : วิทย์1 _ ประเภทการสอน: Lab(ปฏิบัติ)",สื่อดิจิทัลสำหรับการสอนคณิตศาสตร์เรื่องฟังก์ชันเอกซ์โพเนนเชียล ฟังก์ชันลอการิทึม ฟังก์ชันตรีโกณมิติ เรขาคณิตวิเคราะห์ เมทริกซ์ เวกเตอร์ การสร้างแบบทดสอบโดยใช้สื่อดิจิทัล,นักศึกษาต้องสอบผ่านวิชาที่มี [],ผู้ช่วยศาสตราจารย์ ดร.วรกฤษณ์ ศุภพร,3 ก.ย. 2567 เวลา 09:00 - 12:00 อาคาร วิทย์1 ห้อง 1238 ว.1,31 ต.ค. 2567 เวลา 09:00 - 12:00 อาคาร วิทย์1 ห้อง 1238 ว.1,วิชาบังคับของสาขาคณิตศษ.บ ปี1,https://reg3.su.ac.th/registrar/class_info_2.asp?backto=home&option=0&courseid=138501&acadyear=2567&semester=1&avs279655917=559
2567,1,511119-167,แคลคูลัสสำหรับครูคณิตศาสตร์ 1,1,CALCULUS FOR MATHEMATICS TEACHERS I,"วิทยาศาสตร์, ภาควิชาคณิตศาสตร์",3 (3-0-6),"เรียนทั้งหมด 3 คาบดังนี้ วัน : พุธ _ เวลา : 13:00-14:45 _ ห้องเรียน : 1241 ว.1 _ อาคาร : วิทย์1 _ ประเภทการสอน: Lecture(ทฤษฏี), วัน : พฤหัสบดี _ เวลา : 13:00-13:50 _ ห้องเรียน : 1232 ว.1 _ อาคาร : วิทย์1 _ ประเภทการสอน: Lecture(ทฤษฏี), วัน : พฤหัสบดี _ เวลา : 13:55-14:45 _ ห้องเรียน : 1232 ว.1 _ อาคาร : วิทย์1 _ ประเภทการสอน: Tue(ติวแนวข้อสอบ)",ลิมิตและความต่อเนื่อง อนุพันธ์ กฎลูกโซ่ อนุพันธ์อันดับสูง กฎของโลปิตาล ปฏิยานุพันธ์ ปริพันธ์ไม่จำกัดเขต ทฤษฎีบทหลักมูลของแคลคูลัส ปริพันธ์จำกัดเขต เทคนิคการหาปริพันธ์,นักศึกษาต้องสอบผ่านวิชาที่มี [],อาจารย์ผกามาส พะวงษ์รองศาสตราจารย์ ดร.จิราภา ลิ้มบุพศิริพร,31 ส.ค. 2567 เวลา 09:00 - 12:00 อาคาร วิทย์4 ห้อง 4204 ว.4,23 ต.ค. 2567 เวลา 09:00 - 12:00 อาคาร วิทย์4 ห้อง 4103 ว.4,วิชาบังคับของสาขาคณิต ศษ.บ ปี1,https://reg3.su.ac.th/registrar/class_info_2.asp?backto=home&option=0&courseid=138502&acadyear=2567&semester=1&avs279655917=560
